& CONDICOES INICIAIS DAS UNIDADES                
&
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0              
&                                                
& CONDICOES INICIAIS DAS UNIDADES                
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
194 TNORTE 2      4  1  0 0 F                               910.86
 90 T.MACAE       1  1  0 0 F                               738.49
 90 T.MACAE       2  1  0 0 F                               738.49
 90 T.MACAE       3  1  0 0 F                               738.49
 90 T.MACAE       4  1  0 0 F                               738.49
 90 T.MACAE       5  1  0 0 F                               738.49
 90 T.MACAE       6  1  0 0 F                               738.49
 90 T.MACAE       7  1  0 0 F                               738.49
 90 T.MACAE       8  1  0 0 F                               738.49
 90 T.MACAE       9  1  0 0 F                               738.49
 90 T.MACAE      10  1  0 0 F                               738.49
 90 T.MACAE      11  1  0 0 F                               738.49
 90 T.MACAE      12  1  0 0 F                               738.49
 90 T.MACAE      13  1  0 0 F                               738.49
 90 T.MACAE      14  1  0 0 F                               738.49
 90 T.MACAE      15  1  0 0 F                               738.49
 90 T.MACAE      16  1  0 0 F                               738.49
 90 T.MACAE      17  1  0 0 F                               738.49
 90 T.MACAE      18  1  0 0 F                               738.49
 90 T.MACAE      19  1  0 0 F                               738.49
 90 T.MACAE      20  1  0 0 F                               738.49
 47 TERMORIO      1  1  0 0 F                               329.49
 47 TERMORIO      2  1  0 0 F                               329.49
 47 TERMORIO      3  1  0 0 F                               329.49
 47 TERMORIO      4  1  0 0 F                               329.49
 47 TERMORIO      5  1  0 0 F                               329.49
 47 TERMORIO      6  1  0 0 F                               329.49
 47 TERMORIO      7  1  0 0 F                               329.49
 47 TERMORIO      8  1  0 0 F                               329.49
 47 TERMORIO      9  1  0 0 F                               329.49
 47 TERMORIO     10  1  0 0 F                               329.49
 47 TERMORIO     11  1  0 0 F                               329.49
 47 TERMORIO     12  1  0 0 F                               329.49
 47 TERMORIO     13  1  0 0 F                               329.49
 47 TERMORIO     14  1  0 0 F                               329.49
 47 TERMORIO     15  1  0 0 F                               329.49
 47 TERMORIO     16  1  0 0 F                               329.49
 47 TERMORIO     17  1  0 0 F                               329.49
 47 TERMORIO     18  1  0 0 F                               329.49
 47 TERMORIO     19  1  0 0 F                               329.49
 47 TERMORIO     20  1  0 0 F                               329.49
 47 TERMORIO     21  1  0 0 F                               329.49
 47 TERMORIO     22  1  0 0 F                               329.49
 47 TERMORIO     23  1  0 0 F                               329.49
 47 TERMORIO     24  1  0 0 F                               329.49
 47 TERMORIO     25  1  0 0 F                               329.49
 47 TERMORIO     26  1  0 0 F                               329.49
 47 TERMORIO     27  1  0 0 F                               329.49
 47 TERMORIO     28  1  0 0 F                               329.49
 47 TERMORIO     29  1  0 0 F                               329.49
 47 TERMORIO     30  1  0 0 F                               329.49
 47 TERMORIO     31  1  0 0 F                               329.49
 68 T.LAGOAS      1  1  0 0 F                               262.50
